% Sierra SPYHIS Output Mon Sep 16 13:34:22 2019
        TIME,   x_origin_x,   x_origin_y,   x_origin_z,   u_origin_x,   u_origin_y,   u_origin_z,   v_origin_x,   v_origin_y,   v_origin_z,   a_origin_x,   a_origin_y,   a_origin_z,       x_cg_x,       x_cg_y,       x_cg_z,       u_cg_x,       u_cg_y,       u_cg_z,       v_cg_x,       v_cg_y,       v_cg_z,       a_cg_x,       a_cg_y,       a_cg_z,      x_tip_x,      x_tip_y,      x_tip_z,      u_tip_x,      u_tip_y,      u_tip_z,      v_tip_x,      v_tip_y,      v_tip_z,      a_tip_x,      a_tip_y,      a_tip_z,        x_P_x,        x_P_y,        x_P_z,        u_P_x,        u_P_y,        u_P_z,        v_P_x,        v_P_y,        v_P_z,        a_P_x,        a_P_y,        a_P_z,        x_Q_x,        x_Q_y,        x_Q_z,        u_Q_x,        u_Q_y,        u_Q_z,        v_Q_x,        v_Q_y,        v_Q_z,        a_Q_x,        a_Q_y,        a_Q_z,        x_R_x,        x_R_y,        x_R_z,        u_R_x,        u_R_y,        u_R_z,        v_R_x,        v_R_y,        v_R_z,        a_R_x,        a_R_y,        a_R_z
 9.00073e-02,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.04220e-01, -3.39332e-02,  1.52058e-18, -1.15628e-03, -3.39332e-02,  1.52058e-18, -3.93487e-02, -5.93718e-01, -3.91189e-15, -9.31484e-01, -3.07071e+00,  1.32591e-10,  9.98475e-01, -5.28747e-02,  1.55533e-19, -1.52470e-03, -5.28747e-02,  1.55533e-19, -7.14518e-02, -1.43523e+00,  1.01672e-14, -3.15357e+00, -2.48295e+01,  1.42082e-09,  9.98144e-01, -6.28692e-02, -1.00000e-02, -1.85648e-03, -5.28692e-02,  5.40634e-10, -8.91226e-02, -1.43464e+00,  9.27575e-08, -3.68716e+00, -2.48191e+01, -1.04337e-03,  9.98807e-01, -4.28802e-02, -1.00000e-02, -1.19292e-03, -5.28802e-02, -4.73036e-10, -5.37810e-02, -1.43582e+00, -9.18410e-08, -2.62766e+00, -2.49170e+01,  1.04623e-03,  9.98144e-01, -6.28692e-02,  1.00000e-02, -1.85648e-03, -5.28692e-02, -5.40634e-10, -8.91226e-02, -1.43464e+00, -9.27573e-08, -3.68716e+00, -2.48191e+01,  1.04337e-03
 1.00007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.03772e-01, -4.01013e-02,  2.49204e-18, -1.60418e-03, -4.01013e-02,  2.49204e-18, -5.08859e-02, -6.45823e-01,  5.56059e-15, -1.48164e+00, -8.89346e+00,  4.39590e-10,  9.97587e-01, -6.83435e-02,  6.95432e-19, -2.41320e-03, -6.83435e-02,  6.95432e-19, -1.08064e-01, -1.65421e+00,  4.68491e-14, -4.21136e+00, -2.07560e+01, -1.14236e-09,  9.97052e-01, -7.83292e-02, -1.00000e-02, -2.94776e-03, -6.83292e-02,  4.06358e-10, -1.30819e-01, -1.65299e+00,  9.21426e-07, -4.55778e+00, -2.06992e+01,  2.70133e-02,  9.98121e-01, -5.83578e-02, -1.00000e-02, -1.87863e-03, -6.83578e-02, -3.12428e-10, -8.53083e-02, -1.65543e+00, -9.03812e-07, -3.87156e+00, -2.08397e+01, -2.75543e-02,  9.97052e-01, -7.83292e-02,  1.00000e-02, -2.94776e-03, -6.83292e-02, -4.06358e-10, -1.30819e-01, -1.65299e+00, -9.21426e-07, -4.55778e+00, -2.06992e+01, -2.70133e-02
 1.10007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.03191e-01, -4.68937e-02,  3.07955e-18, -2.18518e-03, -4.68937e-02,  3.07955e-18, -6.56123e-02, -7.10754e-01,  8.12803e-15, -1.69949e+00, -7.43256e+00,  4.05345e-10,  9.96294e-01, -8.56676e-02, -2.93338e-19, -3.70620e-03, -8.56676e-02, -2.93338e-19, -1.49428e-01, -1.77845e+00,  1.83837e-14, -3.97287e+00, -6.46195e+00, -1.80637e-09,  9.95518e-01, -9.56375e-02, -1.00000e-02, -4.48170e-03, -8.56375e-02, -6.57371e-11, -1.71628e-01, -1.77672e+00,  4.90798e-07, -3.49769e+00, -6.50694e+00, -4.75216e-03,  9.97069e-01, -7.56977e-02, -1.00000e-02, -2.93070e-03, -8.56977e-02,  1.72950e-10, -1.27228e-01, -1.78017e+00, -4.87306e-07, -4.46341e+00, -6.53135e+00,  5.32825e-03,  9.95518e-01, -9.56375e-02,  1.00000e-02, -4.48170e-03, -8.56375e-02,  6.57370e-11, -1.71628e-01, -1.77672e+00, -4.90798e-07, -3.49769e+00, -6.50694e+00,  4.75216e-03
 1.20007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.02436e-01, -5.44554e-02,  4.15265e-18, -2.94082e-03, -5.44554e-02,  4.15265e-18, -8.71324e-02, -8.09870e-01,  1.38250e-15, -2.44463e+00, -9.86930e+00,  2.96459e-10,  9.94577e-01, -1.03958e-01, -9.46686e-19, -5.42255e-03, -1.03958e-01, -9.46686e-19, -1.94917e-01, -1.88191e+00, -1.92270e-15, -4.70126e+00, -8.84152e+00, -1.42370e-10,  9.93583e-01, -1.13908e-01, -1.00000e-02, -6.41738e-03, -1.03908e-01,  4.95561e-11, -2.16909e-01, -1.87971e+00,  3.99146e-07, -4.48788e+00, -8.78171e+00, -2.10603e-02,  9.95572e-01, -9.40076e-02, -1.00000e-02, -4.42773e-03, -1.04008e-01,  7.06979e-11, -1.72924e-01, -1.88411e+00, -3.99146e-07, -4.90100e+00, -8.83861e+00,  2.10929e-02,  9.93583e-01, -1.13908e-01,  1.00000e-02, -6.41738e-03, -1.03908e-01, -4.95561e-11, -2.16909e-01, -1.87971e+00, -3.99146e-07, -4.48788e+00, -8.78171e+00,  2.10603e-02
 1.30007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.01434e-01, -6.30432e-02,  4.39441e-18, -3.94193e-03, -6.30432e-02,  4.39441e-18, -1.13367e-01, -9.02985e-01,  6.47791e-15, -2.39923e+00, -5.67482e+00, -2.03092e-10,  9.92378e-01, -1.23283e-01, -2.06778e-18, -7.62191e-03, -1.23283e-01, -2.06778e-18, -2.45788e-01, -1.98243e+00,  2.45507e-14, -5.42403e+00, -1.06157e+01, -8.64809e-10,  9.91163e-01, -1.33208e-01, -1.00000e-02, -8.83654e-03, -1.23208e-01,  1.50493e-10, -2.67811e-01, -1.97974e+00,  1.92179e-07, -5.65277e+00, -1.05234e+01, -3.19311e-02,  9.93593e-01, -1.13357e-01, -1.00000e-02, -6.40728e-03, -1.23357e-01, -1.82923e-11, -2.23766e-01, -1.98513e+00, -1.87970e-07, -5.17804e+00, -1.06805e+01,  3.21360e-02,  9.91163e-01, -1.33208e-01,  1.00000e-02, -8.83654e-03, -1.23208e-01, -1.50493e-10, -2.67811e-01, -1.97974e+00, -1.92179e-07, -5.65277e+00, -1.05234e+01,  3.19311e-02
 1.40007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.00153e-01, -7.25159e-02,  4.74558e-18, -5.22291e-03, -7.25159e-02,  4.74558e-18, -1.44930e-01, -1.00023e+00,  5.22645e-15, -3.84935e+00, -1.25528e+01, -8.40891e-10,  9.89648e-01, -1.43578e-01, -1.59484e-18, -1.03521e-02, -1.43578e-01, -1.59484e-18, -3.03237e-01, -2.09097e+00, -6.22316e-15, -6.38182e+00, -1.30102e+01, -1.33265e-10,  9.88215e-01, -1.53475e-01, -1.00000e-02, -1.17850e-02, -1.43475e-01,  1.98470e-10, -3.26748e-01, -2.08757e+00, -1.72408e-06, -6.51512e+00, -1.29486e+01,  3.39941e-02,  9.91081e-01, -1.33681e-01, -1.00000e-02, -8.91922e-03, -1.43681e-01, -5.12319e-11, -2.79725e-01, -2.09437e+00,  1.72978e-06, -6.24698e+00, -1.31016e+01, -3.43867e-02,  9.88215e-01, -1.53475e-01,  1.00000e-02, -1.17850e-02, -1.43475e-01, -1.98470e-10, -3.26748e-01, -2.08757e+00,  1.72408e-06, -6.51512e+00, -1.29486e+01, -3.39941e-02
 1.50007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.98504e-01, -8.31088e-02,  2.92865e-18, -6.87282e-03, -8.31088e-02,  2.92865e-18, -1.85229e-01, -1.11151e+00, -1.61550e-14, -4.55274e+00, -1.20701e+01,  7.20749e-10,  9.86316e-01, -1.64926e-01, -1.98045e-19, -1.36844e-02, -1.64926e-01, -1.98045e-19, -3.61175e-01, -2.16052e+00, -3.79018e-14, -4.61088e+00,  1.34448e+00,  2.66287e-09,  9.84647e-01, -1.74786e-01, -1.00000e-02, -1.53527e-02, -1.64786e-01, -3.75019e-10, -3.83613e-01, -2.15672e+00, -1.86952e-07, -3.10472e+00,  1.16218e+00,  3.03441e-02,  9.87984e-01, -1.55066e-01, -1.00000e-02, -1.20161e-02, -1.65066e-01,  5.34014e-10, -3.38736e-01, -2.16431e+00,  1.84275e-07, -6.11182e+00,  1.56574e+00, -3.02099e-02,  9.84647e-01, -1.74786e-01,  1.00000e-02, -1.53527e-02, -1.64786e-01,  3.75019e-10, -3.83613e-01, -2.15672e+00,  1.86952e-07, -3.10472e+00,  1.16218e+00, -3.03441e-02
 1.60007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.96420e-01, -9.47641e-02,  2.24940e-18, -8.95652e-03, -9.47641e-02,  2.24940e-18, -2.33332e-01, -1.22251e+00, -2.09527e-15, -5.17735e+00, -1.07727e+01, -8.98793e-10,  9.82439e-01, -1.86634e-01,  2.99025e-18, -1.75606e-02, -1.86634e-01,  2.99025e-18, -4.14936e-01, -2.18379e+00,  1.41620e-14, -6.41102e+00, -6.85254e+00, -9.61993e-10,  9.80574e-01, -1.96459e-01, -1.00000e-02, -1.94256e-02, -1.86459e-01,  1.10453e-10, -4.32141e-01, -2.18052e+00,  1.51572e-07, -7.22315e+00, -6.65550e+00, -4.57940e-02,  9.84304e-01, -1.76810e-01, -1.00000e-02, -1.56956e-02, -1.86810e-01,  5.54726e-11, -3.97731e-01, -2.18705e+00, -1.44329e-07, -5.60479e+00, -7.02475e+00,  4.55068e-02,  9.80574e-01, -1.96459e-01,  1.00000e-02, -1.94256e-02, -1.86459e-01, -1.10453e-10, -4.32141e-01, -2.18052e+00, -1.51572e-07, -7.22315e+00, -6.65550e+00,  4.57940e-02
 1.70007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.93808e-01, -1.07549e-01,  1.83330e-18, -1.15681e-02, -1.07549e-01,  1.83330e-18, -2.88838e-01, -1.32636e+00,  6.00829e-15, -5.26899e+00, -6.86364e+00, -4.25422e-10,  9.77939e-01, -2.08904e-01,  2.72837e-18, -2.20610e-02, -2.08904e-01,  2.72837e-18, -4.86082e-01, -2.26827e+00, -3.54465e-14, -7.24274e+00, -7.02788e+00,  2.03472e-09,  9.75897e-01, -2.18693e-01, -1.00000e-02, -2.41028e-02, -2.08693e-01,  2.82979e-11, -5.03241e-01, -2.26469e+00,  1.75696e-07, -6.90639e+00, -7.09182e+00, -3.03789e-03,  9.79981e-01, -1.99115e-01, -1.00000e-02, -2.00192e-02, -2.09115e-01,  1.56011e-10, -4.68922e-01, -2.27184e+00, -1.71553e-07, -7.59621e+00, -7.01056e+00,  3.47021e-03,  9.75897e-01, -2.18693e-01,  1.00000e-02, -2.41028e-02, -2.08693e-01, -2.82978e-11, -5.03241e-01, -2.26469e+00, -1.75696e-07, -6.90639e+00, -7.09182e+00,  3.03788e-03
 1.80007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.90667e-01, -1.21069e-01,  1.46633e-18, -1.47097e-02, -1.21069e-01,  1.46633e-18, -3.40863e-01, -1.37965e+00, -1.62042e-14, -5.78649e+00, -6.56911e+00,  1.38256e-10,  9.72663e-01, -2.32126e-01,  6.08151e-18, -2.73372e-02, -2.32126e-01,  6.08151e-18, -5.75803e-01, -2.39849e+00,  1.99993e-14, -1.13167e+01, -2.08406e+01,  1.27048e-09,  9.70448e-01, -2.41877e-01, -1.00000e-02, -2.95518e-02, -2.31877e-01,  5.95533e-10, -5.95278e-01, -2.39406e+00,  1.47729e-08, -1.23736e+01, -2.06057e+01,  8.15162e-03,  9.74877e-01, -2.22374e-01, -1.00000e-02, -2.51227e-02, -2.32374e-01, -3.87141e-10, -5.56326e-01, -2.40291e+00,  8.18536e-09, -1.02780e+01, -2.11634e+01, -8.73277e-03,  9.70448e-01, -2.41877e-01,  1.00000e-02, -2.95518e-02, -2.31877e-01, -5.95533e-10, -5.95278e-01, -2.39406e+00, -1.47729e-08, -1.23736e+01, -2.06057e+01, -8.15160e-03
 1.90007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.86968e-01, -1.35155e-01,  8.04344e-19, -1.84084e-02, -1.35155e-01,  8.04344e-19, -3.98556e-01, -1.43269e+00,  1.49962e-14, -5.52669e+00, -3.45055e+00, -9.19376e-10,  9.66358e-01, -2.56969e-01,  1.10985e-17, -3.36418e-02, -2.56969e-01,  1.10985e-17, -6.87844e-01, -2.57158e+00,  6.34575e-14, -1.24876e+01, -1.96177e+01, -1.50680e-09,  9.63928e-01, -2.66669e-01, -1.00000e-02, -3.60722e-02, -2.56669e-01,  5.89595e-10, -7.12004e-01, -2.56553e+00, -6.95608e-08, -1.37541e+01, -1.92252e+01,  3.50576e-02,  9.68789e-01, -2.47269e-01, -1.00000e-02, -3.12115e-02, -2.57269e-01, -3.51012e-10, -6.63683e-01, -2.57763e+00,  5.31919e-08, -1.12131e+01, -1.99901e+01, -3.47806e-02,  9.63928e-01, -2.66669e-01,  1.00000e-02, -3.60722e-02, -2.56669e-01, -5.89595e-10, -7.12004e-01, -2.56553e+00,  6.95605e-08, -1.37541e+01, -1.92252e+01, -3.50575e-02
 2.00006e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.82710e-01, -1.49619e-01,  2.05472e-18, -2.26659e-02, -1.49619e-01,  2.05472e-18, -4.52661e-01, -1.45771e+00,  9.36486e-15, -6.23528e+00, -5.00348e+00, -7.26283e-10,  9.58930e-01, -2.83293e-01,  1.66540e-17, -4.10703e-02, -2.83293e-01,  1.66540e-17, -7.97745e-01, -2.68653e+00,  8.00818e-15, -1.09488e+01, -9.49011e+00, -2.39900e-09,  9.56259e-01, -2.92930e-01, -1.00000e-02, -4.37407e-02, -2.82930e-01,  1.60074e-10, -8.20696e-01, -2.68017e+00,  8.66536e-07, -1.02701e+01, -9.64645e+00, -2.05280e-02,  9.61600e-01, -2.73656e-01, -1.00000e-02, -3.83998e-02, -2.83656e-01,  9.89701e-11, -7.74795e-01, -2.69289e+00, -8.64550e-07, -1.16335e+01, -9.38651e+00,  2.01933e-02,  9.56259e-01, -2.92930e-01,  1.00000e-02, -4.37407e-02, -2.82930e-01, -1.60074e-10, -8.20696e-01, -2.68017e+00, -8.66536e-07, -1.02701e+01, -9.64645e+00,  2.05280e-02
 2.10006e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.77872e-01, -1.64415e-01,  4.25848e-18, -2.75047e-02, -1.64415e-01,  4.25848e-18, -5.14174e-01, -1.49588e+00, -3.71625e-14, -5.82822e+00, -1.92506e+00, -1.95058e-10,  9.50282e-01, -3.10976e-01,  1.23696e-17, -4.97176e-02, -3.10976e-01,  1.23696e-17, -9.33154e-01, -2.84600e+00,  2.23515e-14, -1.34732e+01, -1.29774e+01, -2.27796e-09,  9.47361e-01, -3.20539e-01, -1.00000e-02, -5.26392e-02, -3.10539e-01,  3.54680e-10, -9.59355e-01, -2.83799e+00,  9.83383e-07, -1.34059e+01, -1.28909e+01,  1.72986e-02,  9.53204e-01, -3.01412e-01, -1.00000e-02, -4.67960e-02, -3.11412e-01, -6.13924e-11, -9.06955e-01, -2.85400e+00, -9.87981e-07, -1.35255e+01, -1.30109e+01, -1.75691e-02,  9.47361e-01, -3.20539e-01,  1.00000e-02, -5.26392e-02, -3.10539e-01, -3.54680e-10, -9.59355e-01, -2.83799e+00, -9.83382e-07, -1.34059e+01, -1.28909e+01, -1.72986e-02
 2.20006e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.72466e-01, -1.79374e-01,  6.96415e-18, -3.29103e-02, -1.79374e-01,  6.96415e-18, -5.66264e-01, -1.49319e+00, -4.54364e-15, -5.00992e+00,  1.19405e+00,  8.80700e-10,  9.40190e-01, -3.40260e-01,  8.08492e-18, -5.98097e-02, -3.40260e-01,  8.08492e-18, -1.08991e+00, -3.01517e+00, -6.27235e-14, -1.78121e+01, -2.00411e+01,  1.10306e-09,  9.36989e-01, -3.49734e-01, -1.00000e-02, -6.30107e-02, -3.39734e-01,  7.37361e-10, -1.11974e+00, -3.00509e+00,  9.94652e-07, -1.87097e+01, -1.96160e+01, -2.17367e-02,  9.43391e-01, -3.30786e-01, -1.00000e-02, -5.66087e-02, -3.40786e-01, -4.01500e-10, -1.06008e+00, -3.02524e+00, -9.73546e-07, -1.69095e+01, -2.04347e+01,  2.13797e-02,  9.36989e-01, -3.49734e-01,  1.00000e-02, -6.30107e-02, -3.39734e-01, -7.37361e-10, -1.11974e+00, -3.00509e+00, -9.94652e-07, -1.87097e+01, -1.96160e+01,  2.17367e-02
 2.30005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.66529e-01, -1.94306e-01,  7.72842e-18, -3.88477e-02, -1.94306e-01,  7.72842e-18, -6.24687e-01, -1.50124e+00,  6.35713e-14, -5.89313e+00, -4.92580e-01, -3.04532e-10,  9.28358e-01, -3.71409e-01,  4.43573e-18, -7.16418e-02, -3.71409e-01,  4.43573e-18, -1.28340e+00, -3.22070e+00, -7.31591e-15, -2.02843e+01, -1.89130e+01,  3.02391e-09,  9.24826e-01, -3.80765e-01, -1.00000e-02, -7.51738e-02, -3.70765e-01,  7.35866e-10, -1.32103e+00, -3.20650e+00, -5.73161e-07, -2.07352e+01, -1.85087e+01, -4.11755e-03,  9.31890e-01, -3.62054e-01, -1.00000e-02, -6.81097e-02, -3.72054e-01, -3.38464e-10, -1.24578e+00, -3.23491e+00,  5.76677e-07, -1.97976e+01, -1.92083e+01,  3.85990e-03,  9.24826e-01, -3.80765e-01,  1.00000e-02, -7.51738e-02, -3.70765e-01, -7.35866e-10, -1.32103e+00, -3.20650e+00,  5.73161e-07, -2.07352e+01, -1.85087e+01,  4.11753e-03
 2.40005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.59990e-01, -2.09328e-01,  9.19032e-18, -4.53863e-02, -2.09328e-01,  9.19032e-18, -6.83637e-01, -1.50356e+00,  2.67588e-14, -6.14200e+00, -5.28043e-01,  1.04603e-09,  9.14595e-01, -4.04241e-01,  1.82017e-18, -8.54051e-02, -4.04241e-01,  1.82017e-18, -1.46610e+00, -3.32934e+00,  2.28828e-14, -1.70555e+01, -5.63123e+00, -1.77611e-09,  9.10679e-01, -4.13443e-01, -1.00000e-02, -8.93212e-02, -4.03443e-01,  2.52520e-10, -1.50459e+00, -3.31296e+00,  2.58227e-07, -1.63657e+01, -5.75436e+00,  1.09469e-03,  9.18511e-01, -3.95040e-01, -1.00000e-02, -8.14890e-02, -4.05040e-01,  1.83452e-10, -1.42762e+00, -3.34572e+00, -2.49142e-07, -1.77655e+01, -5.53916e+00, -8.10669e-04,  9.10679e-01, -4.13443e-01,  1.00000e-02, -8.93212e-02, -4.03443e-01, -2.52520e-10, -1.50459e+00, -3.31296e+00, -2.58227e-07, -1.63657e+01, -5.75436e+00, -1.09471e-03
 2.50005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.52766e-01, -2.24545e-01,  1.57915e-17, -5.26107e-02, -2.24545e-01,  1.57915e-17, -7.63949e-01, -1.54270e+00,  1.78168e-14, -9.29218e+00, -5.67634e+00,  1.39059e-10,  8.99040e-01, -4.37846e-01, -1.20099e-17, -1.00960e-01, -4.37846e-01, -1.20099e-17, -1.64564e+00, -3.38780e+00,  7.31366e-14, -1.78290e+01, -3.89959e+00, -4.77520e-09,  8.94742e-01, -4.46875e-01, -1.00000e-02, -1.05258e-01, -4.36875e-01,  2.97125e-10, -1.68382e+00, -3.36962e+00, -3.36284e-07, -1.76535e+01, -3.69951e+00,  9.09851e-03,  9.03339e-01, -4.28817e-01, -1.00000e-02, -9.66613e-02, -4.38817e-01,  1.70460e-10, -1.60745e+00, -3.40598e+00,  3.51170e-07, -1.79360e+01, -3.95968e+00, -9.30587e-03,  8.94742e-01, -4.46875e-01,  1.00000e-02, -1.05258e-01, -4.36875e-01, -2.97126e-10, -1.68382e+00, -3.36962e+00,  3.36284e-07, -1.76535e+01, -3.69951e+00, -9.09849e-03
 2.60005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.44669e-01, -2.40199e-01,  1.71881e-17, -6.07075e-02, -2.40199e-01,  1.71881e-17, -8.53059e-01, -1.58057e+00, -2.96139e-14, -8.96273e+00, -3.03904e+00,  1.53438e-09,  8.81675e-01, -4.71899e-01, -1.09318e-17, -1.18325e-01, -4.71899e-01, -1.09318e-17, -1.82235e+00, -3.40898e+00,  6.19401e-14, -1.74346e+01, -5.77542e-01, -2.21144e-09,  8.76998e-01, -4.80737e-01, -1.00000e-02, -1.23002e-01, -4.70737e-01,  2.54103e-10, -1.85871e+00, -3.38973e+00,  5.50873e-07, -1.73841e+01, -4.50431e-01, -9.53969e-03,  8.86353e-01, -4.63060e-01, -1.00000e-02, -1.13647e-01, -4.73060e-01,  2.37244e-10, -1.78600e+00, -3.42821e+00, -5.50286e-07, -1.75110e+01, -7.66358e-01,  9.48494e-03,  8.76998e-01, -4.80737e-01,  1.00000e-02, -1.23002e-01, -4.70737e-01, -2.54104e-10, -1.85871e+00, -3.38973e+00, -5.50874e-07, -1.73841e+01, -4.50431e-01,  9.53972e-03
 2.70005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.35674e-01, -2.56159e-01,  1.52577e-17, -6.97024e-02, -2.56159e-01,  1.52577e-17, -9.52898e-01, -1.62118e+00,  1.62208e-14, -1.13892e+01, -5.50115e+00, -1.12239e-09,  8.62494e-01, -5.06129e-01,  2.44259e-18, -1.37506e-01, -5.06129e-01,  2.44259e-18, -2.02049e+00, -3.44433e+00,  2.89161e-14, -2.07714e+01, -3.62227e+00, -4.48115e-10,  8.57448e-01, -5.14763e-01, -1.00000e-02, -1.42552e-01, -5.04763e-01,  4.58985e-10, -2.05871e+00, -3.42199e+00, -9.80919e-08, -2.09825e+01, -3.18840e+00, -2.24936e-03,  8.67540e-01, -4.97496e-01, -1.00000e-02, -1.32460e-01, -5.07496e-01,  6.82561e-11, -1.98226e+00, -3.46667e+00,  1.06118e-07, -2.04818e+01, -3.93448e+00,  2.32764e-03,  8.57448e-01, -5.14763e-01,  1.00000e-02, -1.42552e-01, -5.04763e-01, -4.58985e-10, -2.05871e+00, -3.42199e+00,  9.80921e-08, -2.09825e+01, -3.18840e+00,  2.24936e-03
 2.80005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.25598e-01, -2.72576e-01,  1.54448e-17, -7.97784e-02, -2.72576e-01,  1.54448e-17, -1.06327e+00, -1.66050e+00,  1.49279e-14, -1.02380e+01, -1.66691e+00, -7.37879e-10,  8.41341e-01, -5.40565e-01,  9.75817e-18, -1.58659e-01, -5.40565e-01,  9.75817e-18, -2.20420e+00, -3.43045e+00,  3.95988e-14, -1.69933e+01,  4.41256e+00, -4.69808e-09,  8.35913e-01, -5.48964e-01, -1.00000e-02, -1.64087e-01, -5.38964e-01,  1.78646e-10, -2.24192e+00, -3.40608e+00, -6.06316e-07, -1.67723e+01,  4.49233e+00, -5.05465e-05,  8.46769e-01, -5.32166e-01, -1.00000e-02, -1.53231e-01, -5.42166e-01,  3.71519e-10, -2.16649e+00, -3.45482e+00,  6.02582e-07, -1.72275e+01,  4.30572e+00, -2.63694e-04,  8.35913e-01, -5.48964e-01,  1.00000e-02, -1.64087e-01, -5.38964e-01, -1.78647e-10, -2.24192e+00, -3.40608e+00,  6.06317e-07, -1.67723e+01,  4.49233e+00,  5.05386e-05
